time;power(kw);accuracy(sec)
;5186.194539;
;5201.140085;
;5174.91124;
;5145.992327;
;5095.168667;
;5115.40339;
;5062.23142;
;5082.549472;
;5028.289943;
;5064.484866;
;5034.910066;
;5040.799365;
;5060.497422;
;5064.095183;
;5111.501413;
;5154.351056;
;5160.21129;
;5240.14892;
;5414.36376;
;5603.982589;
;5848.392571;
;6141.735416;
;6768.581484;
;7268.536685;
;7579.327774;
;8070.587422;
;8851.081714;
;9482.757349;
;10252.94497;
;10957.67197;
;11477.85188;
;11815.64897;
;11965.5563;
;12075.95554;
;11999.85983;
;12003.45707;
;11758.65912;
;11833.39993;
;11943.41937;
;12139.17376;
;12360.84336;
;12506.68563;
;12472.0024;
;12440.94234;
;12455.01388;
;12406.17273;
;11916.41988;
;11615.9939;
;11481.10491;
;11495.90612;
;11896.48786;
;12174.8061;
;12189.96639;
;12166.81686;
;12119.89647;
;12086.91562;
;11852.74643;
;11713.78473;
;11546.69711;
;11530.8797;
;11402.09102;
;11015.04814;
;10453.97671;
;9822.351101;
;9033.441713;
;8518.632721;
;7987.774047;
;7600.13867;
;7313.696707;
;7178.551263;
;7014.100328;
;6884.112443;
;6835.334571;
;6754.452669;
;6674.514071;
;6635.509295;
;6568.507435;
;6426.520502;
;6314.514791;
;6235.034809;
;6205.03691;
;6141.805727;
;6120.672429;
;6042.277855;
;5981.831704;
;5913.048365;
;5825.842031;
;5749.251441;
;5665.068902;
;5566.945995;
;5495.097773;
;5426.377061;
;5420.490913;
;5306.482834;
;5277.390042;
;5228.3956;
;5179.430727;
;5155.113159;
;5159.320753;
;5119.330882;
;5096.20547;
;5049.234514;
;5036.656406;
;5043.266678;
;5025.146628;
;5028.173032;
;5054.717196;
;5053.444073;
;5018.541764;
;5051.179037;
;5097.90715;
;5157.067776;
;5201.412568;
;5260.394651;
;5419.092423;
;5569.750813;
;5840.996019;
;6160.851714;
;6747.776061;
;7265.843516;
;7594.968819;
;8084.286532;
;8878.655964;
;9495.849682;
;10420.24328;
;11083.1554;
;11531.33732;
;11823.72897;
;12048.74839;
;12156.08408;
;12135.19936;
;12140.35649;
;11894.01605;
;12024.44575;
;12061.12319;
;12257.69913;
;12347.55497;
;12455.80968;
;12464.75315;
;12510.50984;
;12514.57223;
;12373.92827;
;12001.60467;
;11863.19508;
;11570.00784;
;11546.70947;
;11917.17826;
;12237.33687;
;12304.42483;
;12208.05929;
;12120.32201;
;12083.21167;
;11900.06791;
;11734.1489;
;11525.3058;
;11490.77024;
;11404.72747;
;11075.46018;
;10502.25686;
;9909.927186;
;9112.561216;
;8682.597764;
;8185.566235;
;7739.91545;
;7509.043308;
;7318.538451;
;7062.999233;
;6967.790631;
;6879.919448;
;6767.198465;
;6657.537819;
;6657.114011;
;6599.889396;
;6504.718333;
;6380.072965;
;6337.935235;
;6284.722499;
;6298.451418;
;6254.018525;
;6170.925058;
;6040.362028;
;5954.428675;
;5861.118321;
;5804.616113;
;5739.762776;
;5677.464084;
;5544.307735;
;5515.345715;
;5440.218371;
;5424.960915;
;5357.358917;
;5314.375267;
;5283.471524;
;5229.350637;
;5229.954444;
;5207.30258;
;5224.954842;
;5173.648325;
;5202.129508;
;5237.836657;
;5185.298898;
;5179.328462;
;5126.076103;
;5189.416152;
;5161.210644;
;5195.636745;
;5230.605714;
;5247.00681;
;5286.555744;
;5325.588245;
;5511.430472;
;5728.495696;
;5908.043866;
;6227.975847;
;6804.463027;
;7309.078763;
;7701.003435;
;8135.314385;
;8812.869853;
;9379.956993;
;10122.91863;
;10678.39336;
;11088.83269;
;11377.62971;
;11533.21301;
;11618.84194;
;11626.65656;
;11618.85076;
;11440.10776;
;11473.05937;
;11533.7198;
;11580.96496;
;11808.81684;
;11862.69747;
;11768.4471;
;11739.33275;
;11677.67009;
;11554.14189;
;11168.4779;
;10842.51196;
;10529.24337;
;10577.78657;
;10814.09044;
;10962.01991;
;10935.54913;
;10850.91457;
;10653.41886;
;10444.40656;
;10111.13662;
;9938.098242;
;9534.281423;
;9435.826901;
;9190.88452;
;8798.459529;
;8416.350094;
;8053.785825;
;7584.748841;
;7258.657756;
;6920.18855;
;6707.242512;
;6513.703757;
;6352.189125;
;6145.514698;
;6030.161402;
;5997.614525;
;5901.054432;
;5873.97999;
;5797.059749;
;5684.624424;
;5594.948145;
;5497.69649;
;5402.537038;
;5398.392138;
;5389.329209;
;5301.472821;
;5226.37256;
;5115.965598;
;5045.087324;
;4974.067881;
;4894.803318;
;4898.027596;
;4770.955246;
;4735.122252;
;4666.445113;
;4615.33421;
;4608.501297;
;4533.697288;
;4496.594603;
;4484.183978;
;4480.410104;
;4476.066971;
;4447.97683;
;4401.556016;
;4380.375009;
;4370.263232;
;4348.441503;
;4288.335959;
;4286.782351;
;4260.064169;
;4237.231176;
;4201.96762;
;4216.413999;
;4230.048554;
;4209.877772;
;4212.199405;
;4209.488922;
;4218.471997;
;4234.477441;
;4236.363508;
;4282.607615;
;4387.796397;
;4416.768909;
;4434.204933;
;4422.366044;
;4507.446409;
;4529.5171;
;4574.79049;
;4612.211423;
;4660.068838;
;4662.945317;
;4671.436115;
;4685.910377;
;4642.313794;
;4617.633952;
;4613.358054;
;4666.069842;
;4639.288801;
;4618.216457;
;4634.732748;
;4657.522845;
;4641.934661;
;4651.859098;
;4574.755511;
;4513.38751;
;4443.317051;
;4378.097227;
;4313.353314;
;4271.300201;
;4274.001918;
;4278.567751;
;4237.371972;
;4213.839169;
;4212.968221;
;4195.696092;
;4183.595308;
;4149.683169;
;4135.241434;
;4123.726713;
;4117.630681;
;4060.129655;
;4118.467098;
;4071.035423;
;4065.547203;
;4015.721938;
;3960.168522;
;3969.79035;
;3913.979048;
;3875.272448;
;3888.18398;
;3871.235427;
;3881.090725;
;3884.512058;
;3885.281271;
;3840.091728;
;3855.39544;
;3812.087714;
;3819.708754;
;3787.887971;
;3795.624793;
;3818.301358;
;3821.433639;
;3835.98587;
;3822.647123;
;3808.680545;
;3778.218473;
;3789.583362;
;3771.557471;
;3753.895759;
;3701.659786;
;3701.798542;
;3670.874032;
;3665.004652;
;3658.336337;
;3677.554745;
;3654.121724;
;3660.287103;
;3648.070694;
;3650.667057;
;3645.256253;
;3623.400312;
;3648.874754;
;3629.335809;
;3610.108015;
;3599.552753;
;3610.449323;
;3620.679048;
;3624.422202;
;3605.573227;
;3650.243399;
;3644.314249;
;3624.877783;
;3637.405799;
;3633.291536;
;3670.712156;
;3660.284081;
;3693.715404;
;3730.347256;
;3793.825585;
;3768.961962;
;3750.203512;
;3714.638264;
;3731.770297;
;3742.023565;
;3731.20793;
;3699.596404;
;3701.362256;
;3716.918865;
;3726.00014;
;3735.628657;
;3730.237534;
;3747.260308;
;3734.472733;
;3729.995166;
;3758.005573;
;3790.399472;
;3789.951465;
;3749.149277;
;3739.704614;
;3776.629345;
;3795.139089;
;3797.441168;
;3781.065935;
;3792.984172;
;3787.784643;
;3804.452955;
;3777.673689;
;3721.466147;
;3702.148471;
;3715.551397;
;3703.047582;
;3723.549629;
;3703.141921;
;3711.795588;
;3717.750423;
;3716.035627;
;3693.888137;
;3736.264439;
;3735.621508;
;3735.326393;
;3734.337147;
;3747.838095;
;3737.611113;
;3725.181163;
;3720.243449;
;3729.304574;
;3722.021061;
;3684.191934;
;3697.048551;
;3716.2896;
;3700.019025;
;3701.021898;
;3715.471064;
;3719.491718;
;3701.24852;
;3726.039021;
;3773.619932;
;3837.76248;
;3886.611677;
;3921.38419;
;3906.911029;
;3953.8292;
;4000.882987;
;4027.183135;
;4016.371855;
;4039.608014;
;4061.815983;
;4056.356408;
;4097.283284;
;4130.387305;
;4097.736322;
;4127.188509;
;4141.956793;
;4140.37;
;4159.404452;
;4133.297564;
;4172.715127;
;4189.372165;
;4205.217924;
;4188.807842;
;4229.960675;
;4241.258728;
;4244.759818;
;4285.792182;
;4313.157112;
;4374.679586;
;4402.592094;
;4484.067512;
;4581.526048;
;4752.962986;
;4921.548298;
;5217.509879;
;5525.270518;
;6141.02173;
;6723.003198;
;7192.421829;
;7836.187536;
;8551.255489;
;9118.980209;
;10029.67499;
;10748.9124;
;11322.41008;
;11792.30875;
;11987.29436;
;12116.81205;
;12090.87288;
;12113.508;
;11848.31102;
;11867.53373;
;12116.20465;
;12286.0301;
;12443.71822;
;12550.01079;
;12594.67401;
;12546.89347;
;12553.31251;
;12484.00466;
;11938.40286;
;11721.39941;
;11522.71814;
;11637.56487;
;11987.02323;
;12285.28111;
;12324.78829;
;12271.78431;
;12327.64625;
;12264.01907;
;11936.43323;
;11843.16548;
;11641.59563;
;11661.43445;
;11567.47418;
;11256.4647;
;10565.38612;
;9903.651645;
;9055.625243;
;8581.513007;
;8028.995833;
;7668.917745;
;7377.437084;
;7164.436509;
;6975.8031;
;6879.809611;
;6800.895884;
;6703.33479;
;6630.615886;
;6585.306401;
;6512.685508;
;6422.461588;
;6357.316417;
;6239.563807;
;6226.776265;
;6266.109939;
;6211.704631;
;6182.470036;
;6078.49789;
;5936.59683;
;5814.764868;
;5764.005339;
;5697.098147;
;5588.797621;
;5491.26174;
;5441.974014;
;5380.591332;
;5330.145784;
;5241.0638;
;5174.90438;
;5153.057884;
;5136.625363;
;5109.377494;
;5100.832917;
;5077.103444;
;5039.553055;
;5033.482535;
;5016.358446;
;5000.126842;
;4980.033157;
;4949.686994;
;4965.475267;
;4946.297962;
;4979.331497;
;5059.254969;
;5104.604301;
;5141.197876;
;5217.960626;
;5353.130003;
;5530.035456;
;5827.256609;
;6245.996439;
;6870.821213;
;7433.428215;
;7843.095065;
;8420.506828;
;9188.19921;
;9787.457488;
;10689.83416;
;11463.88463;
;11991.04972;
;12302.08043;
;12562.05296;
;12553.74978;
;12395.14672;
;12513.16663;
;12183.08667;
;12308.95573;
;12405.49449;
;12626.7254;
;12767.48747;
;12883.80556;
;12869.69582;
;12945.70958;
;12912.68229;
;12758.80415;
;12299.61763;
;11979.78762;
;11731.02646;
;11850.20374;
;12313.93688;
;12618.13541;
;12690.33495;
;12756.69883;
;12609.92922;
;12605.43651;
;12375.22645;
;12127.17977;
;11953.56783;
;11985.8542;
;11830.41781;
;11487.81772;
;10757.12135;
;10031.60934;
;9228.2185;
;8640.495962;
;8129.272926;
;7752.450861;
;7519.556507;
;7237.334286;
;7033.465854;
;6865.605432;
;6818.464644;
;6747.867823;
;6688.628535;
;6668.576291;
;6608.468306;
;6495.079372;
;6365.736765;
;6260.946279;
;6256.324016;
;6251.433681;
;6139.880051;
;6070.414269;
;6021.324123;
;5895.897841;
;5783.588892;
;5722.403604;
;5644.457593;
;5577.624583;
;5500.108956;
;5407.519899;
;5316.607329;
;5285.574289;
;5252.505947;
;5284.027761;
;5219.867596;
;5188.08797;
;5141.347581;
;5083.694955;
;5106.723549;
;5103.515761;
;5111.693441;
;5040.572495;
;5036.234018;
;5045.459364;
;5078.255043;
;5071.736966;
;5108.802525;
;5092.434119;
;5113.715671;
;5175.481949;
;5240.7401;
;5295.19854;
;5471.226052;
;5600.746299;
;5955.46966;
;6323.829375;
;6965.080477;
;7502.220421;
;7925.247714;
;8450.321545;
;9337.666119;
;9943.166182;
;10914.09298;
;11594.85464;
;12046.49529;
;12454.04934;
;12656.18796;
;12747.21514;
;12618.86896;
;12656.14522;
;12208.21866;
;12371.01451;
;12518.25141;
;12726.28269;
;12881.94384;
;12953.33671;
;12821.34311;
;12840.6252;
;12817.48675;
;12634.10259;
;12167.02517;
;11880.14304;
;11661.35493;
;11769.02188;
;12131.261;
;12380.54422;
;12453.18028;
;12497.82566;
;12416.4003;
;12263.76128;
;12026.30346;
;11894.0289;
;11601.44695;
;11683.08789;
;11617.65323;
;11244.2475;
;10507.02064;
;9843.686486;
;8992.758932;
;8481.503473;
;8002.921526;
;7615.82416;
;7386.698858;
;7102.284733;
;6933.538971;
;6794.742409;
;6725.241744;
;6646.225292;
;6562.466788;
;6468.108074;
;6405.93998;
;6320.353185;
;6198.955454;
;6149.561806;
;6143.137943;
;6098.020302;
;6055.918929;
;6022.747763;
;5957.035849;
;5855.773278;
;5739.450832;
;5663.609434;
;5655.004233;
;5551.521356;
;5453.95127;
;5375.114957;
;5337.777777;
;5290.383855;
;5230.855867;
;5214.078084;
;5163.851191;
;5124.862037;
;5109.180826;
;5090.652416;
;5071.256113;
;5087.972529;
;5054.557707;
;5035.438025;
;5035.599687;
;5006.312607;
;5027.610526;
;5054.922354;
;5042.16921;
;5039.166494;
;5076.409402;
;5154.584464;
;5178.821619;
;5196.744743;
;5389.705132;
;5590.759027;
;5924.820349;
;6278.773303;
;6841.368459;
;7447.464183;
;7867.712136;
;8372.71241;
;9256.019897;
;9961.606364;
;10952.54361;
;11619.39972;
;12037.69219;
;12459.89211;
;12594.80334;
;12647.90034;
;12627.85464;
;12636.16415;
;12279.24535;
;12422.47669;
;12522.64086;
;12626.53179;
;12740.81182;
;12858.61511;
;12776.34426;
;12847.7433;
;12886.0757;
;12773.60849;
;12223.59652;
;11816.80845;
;11564.59866;
;11677.10659;
;12141.90508;
;12427.6461;
;12457.37017;
;12485.74357;
;12396.50214;
;12346.22388;
;12030.04668;
;11854.32269;
;11596.16699;
;11634.04906;
;11502.36201;
;11191.67295;
;10504.81646;
;9863.779846;
;9084.499201;
;8563.985241;
;7999.088804;
;7649.295917;
;7321.022395;
;7176.459273;
;6999.115773;
;6910.876192;
;6819.598313;
;6787.820043;
;6724.707542;
;6687.483392;
;6631.165472;
;6534.646283;
;6389.174422;
;6322.234454;
;6359.13734;
;6341.008074;
;6253.013287;
;6176.832521;
;6115.71778;
;6017.569945;
;5901.095019;
;5828.627287;
;5766.620504;
;5623.189803;
;5519.598408;
;5476.210519;
;5395.475121;
;5376.012272;
;5287.82154;
;5258.011374;
;5211.861441;
;5173.590355;
;5129.747842;
;5115.196931;
;5131.301633;
;5092.462297;
;5093.668497;
;5094.883437;
;5083.084764;
;5112.133597;
;5079.111479;
;5115.154671;
;5104.843439;
;5084.245783;
;5152.962984;
;5152.403924;
;5212.521616;
;5221.036987;
;5386.112161;
;5610.02037;
;5843.364461;
;6185.943572;
;6828.833003;
;7320.41896;
;7743.328095;
;8176.283362;
;8872.30121;
;9538.667486;
;10357.15733;
;11052.25356;
;11474.05341;
;11754.89991;
;11799.03573;
;11896.04955;
;11856.49867;
;11857.8162;
;11491.41486;
;11585.15967;
;11640.47364;
;11823.52872;
;12038.8885;
;12067.76945;
;12050.72204;
;11993.95039;
;11983.89263;
;11825.83493;
;11373.72463;
;11111.98702;
;10833.18655;
;10754.16973;
;10964.39919;
;11166.3875;
;11181.35278;
;11187.86496;
;11032.27592;
;10777.80591;
;10512.37174;
;10366.23321;
;9944.111923;
;9788.101503;
;9532.509833;
;9203.944407;
;8631.741945;
;8156.456893;
;7662.6469;
;7311.563043;
;7002.633093;
;6704.821357;
;6521.243119;
;6409.846488;
;6308.056011;
;6131.283144;
;6034.522966;
;5975.546548;
;5925.094365;
;5826.217082;
;5713.053366;
;5656.346684;
;5590.922144;
;5538.164669;
;5513.66086;
;5476.209888;
;5364.65462;
;5274.759765;
;5243.792972;
;5216.555628;
;5107.686422;
;5042.490588;
;4978.623789;
;4889.374884;
;4788.81978;
;4760.684206;
;4690.793881;
;4654.816851;
;4614.660702;
;4572.831418;
;4570.852982;
;4565.004721;
;4539.060571;
;4536.024017;
;4502.825589;
;4472.2385;
;4440.239045;
;4414.094519;
;4387.934806;
;4361.155562;
;4349.554485;
;4343.477582;
;4328.418692;
;4362.144146;
;4290.88718;
;4278.363185;
;4287.906836;
;4217.34211;
;4277.209567;
;4271.736018;
;4303.955415;
;4350.223373;
;4442.257287;
;4520.86522;
;4563.344169;
;4583.085921;
;4615.51983;
;4680.604484;
;4710.38355;
;4774.155043;
;4816.443165;
;4854.736677;
;4890.103767;
;4849.856396;
;4837.13071;
;4899.389194;
;4843.771232;
;4907.283342;
;4895.861865;
;4855.346497;
;4909.055111;
;4863.634201;
;4790.487942;
;4814.57067;
;4767.927983;
;4714.490414;
;4593.537013;
;4531.188224;
;4506.491129;
;4446.742582;
;4383.971869;
;4339.654297;
;4277.185125;
;4258.759743;
;4279.275693;
;4226.987927;
;4201.321537;
;4195.927659;
;4142.231641;
;4183.83553;
;4115.658476;
;4078.477396;
;4101.820855;
;4069.048118;
;4029.893867;
;4026.851254;
;3987.918305;
;3983.904372;
;3944.266495;
;3914.590623;
;3957.198963;
;3896.628591;
;3906.06733;
;3884.757004;
;3898.630071;
;3900.228368;
;3837.939922;
;3838.533369;
;3863.490881;
;3842.135992;
;3863.585533;
;3877.484216;
;3860.239593;
;3900.378967;
;3850.153262;
;3837.071264;
;3815.08231;
;3810.193817;
;3816.433494;
;3766.276086;
;3743.865408;
;3769.858906;
;3730.983111;
;3704.091732;
;3706.346366;
;3704.657407;
;3672.297895;
;3673.066077;
;3634.736465;
;3680.947295;
;3633.164556;
;3635.432132;
;3659.481676;
;3641.536599;
;3629.020441;
;3611.027847;
;3604.912641;
;3608.102848;
;3590.199429;
;3596.115475;
;3577.6552;
;3620.217275;
;3598.776561;
;3606.045679;
;3624.70248;
;3633.274824;
;3621.096485;
;3637.465097;
;3708.230813;
;3708.727652;
;3701.617029;
;3678.834037;
;3636.115986;
;3629.214701;
;3616.945139;
;3605.928423;
;3630.31505;
;3650.202507;
;3647.786034;
;3669.611837;
;3684.660416;
;3712.129332;
;3680.510904;
;3700.581475;
;3690.724717;
;3714.049501;
;3736.697034;
;3736.769361;
;3745.688972;
;3772.661507;
;3799.747819;
;3760.795871;
;3803.758478;
;3798.137865;
;3794.437281;
;3802.773878;
;3807.089416;
;3805.185648;
;3814.82023;
;3802.961665;
;3845.484726;
;3819.308675;
;3825.844599;
;3824.831061;
;3801.590451;
;3804.966658;
;3800.512418;
;3826.083606;
;3850.970288;
;3860.209636;
;3822.966036;
;3812.623734;
;3831.037675;
;3805.421442;
;3790.16061;
;3821.166927;
;3825.707614;
;3839.904671;
;3840.945712;
;3811.011675;
;3782.687159;
;3797.786806;
;3797.260093;
;3814.649851;
;3794.853797;
;3839.829258;
;3853.88163;
;3843.180852;
;3923.485108;
;3951.004623;
;3948.911112;
;3948.17558;
;4015.835259;
;4074.077009;
;4104.051507;
;4095.515292;
;4114.164018;
;4116.785747;
;4116.810244;
;4137.3223;
;4140.657438;
;4126.900086;
;4112.164839;
;4163.510011;
;4163.790883;
;4137.03419;
;4145.889402;
;4123.993854;
;4138.764232;
;4155.463507;
;4166.375868;
;4192.07639;
;4207.075375;
;4240.387482;
;4239.68195;
;4244.217963;
;4339.837118;
;4378.141085;
;4460.53078;
;4496.807757;
;4702.922666;
;4871.20614;
;5166.572641;
;5575.556586;
;6194.25998;
;6801.411968;
;7299.295434;
;7868.071188;
;8691.16265;
;9338.014023;
;10330.71023;
;11036.24983;
;11632.94313;
;12030.53722;
;12253.2661;
;12399.76599;
;12301.24031;
;12288.71862;
;12029.27926;
;12100.66207;
;12200.56721;
;12447.31817;
;12630.22091;
;12786.45867;
;12739.164;
;12682.53275;
;12785.97167;
;12755.35155;
;12305.8281;
;12052.75038;
;11884.41164;
;11925.9625;
;12466.1903;
;12795.14536;
;12916.68092;
;12921.28401;
;12798.65373;
;12621.08615;
;12329.37426;
;12239.81193;
;12087.66167;
;12141.84079;
;11983.76649;
;11658.86537;
;10996.09774;
;10284.57839;
;9325.594275;
;8809.817944;
;8282.315101;
;7909.518668;
;7610.929237;
;7466.334919;
;7239.403882;
;7071.108572;
;7033.954914;
;7043.524154;
;6962.523096;
;6850.643803;
;6806.394474;
;6716.938807;
;6581.942693;
;6543.303524;
;6463.701048;
;6420.797225;
;6364.542308;
;6265.93497;
;6178.95191;
;6071.401132;
;5955.114658;
;5844.626288;
;5779.866088;
;5694.957967;
;5559.091664;
;5487.077232;
;5434.937812;
;5373.031505;
;5276.882481;
;5212.929648;
;5213.339993;
;5211.98307;
;5168.318383;
;5154.807406;
;5157.360685;
;5151.202609;
;5106.9331;
;5120.832947;
;5099.703834;
;5120.531229;
;5097.186258;
;5073.527366;
;5103.827529;
;5106.734753;
;5131.435371;
;5188.462923;
;5289.632395;
;5303.610694;
;5453.452894;
;5646.899769;
;5942.364488;
;6302.517775;
;6928.887898;
;7537.034875;
;7993.694606;
;8513.957053;
;9303.235332;
;10012.93691;
;11106.45641;
;11726.85439;
;12318.36103;
;12606.14041;
;12934.67797;
;13023.79016;
;12960.98647;
;12925.8636;
;12593.9349;
;12780.65725;
;12893.35713;
;13119.38887;
;13211.62685;
;13399.1287;
;13330.95878;
;13479.85465;
;13513.68154;
;13396.9945;
;12852.80694;
;12542.08518;
;12343.56784;
;12467.79266;
;12821.56512;
;13103.69706;
;13307.43417;
;13292.52188;
;13287.58862;
;13177.05669;
;12879.42348;
;12796.71705;
;12592.9491;
;12595.91846;
;12543.92774;
;12213.96331;
;11422.93807;
;10701.80629;
;9916.780805;
;9393.692464;
;8826.188472;
;8394.132096;
;8154.142107;
;7910.777871;
;7739.656359;
;7589.508503;
;7489.278423;
;7437.217046;
;7368.819417;
;7273.814758;
;7155.770714;
;7074.131866;
;6949.672206;
;6915.023213;
;6879.213503;
;6790.867113;
;6703.03351;
;6643.820258;
;6583.001684;
;6476.34799;
;6326.294537;
;6243.659727;
;6140.448246;
;6040.574128;
;5930.473653;
;5872.33484;
;5765.871964;
;5715.537356;
;5637.670719;
;5627.539704;
;5602.8027;
;5549.540971;
;5504.296551;
;5463.995729;
;5433.783065;
;5409.859715;
;5430.020685;
;5389.588141;
;5389.336048;
;5397.164072;
;5391.369843;
;5396.784666;
;5438.705736;
;5426.211356;
;5440.872587;
;5507.527642;
;5598.010874;
;5630.671796;
;5772.073658;
;5913.629537;
;6241.956551;
;6549.715739;
;7279.150051;
;7871.114034;
;8404.954471;
;8952.385779;
;9746.556033;
;10451.81803;
;11304.29259;
;12002.17394;
;12533.36818;
;12935.23041;
;13212.52124;
;13258.2821;
;13139.89154;
;13177.74734;
;12816.32388;
;12896.85454;
;13054.44837;
;13209.27449;
;13400.46081;
;13524.55757;
;13463.5084;
;13530.79505;
;13507.63189;
;13378.46137;
;12973.84516;
;12665.00757;
;12431.27999;
;12580.05645;
;13108.79738;
;13457.95793;
;13550.22984;
;13540.46458;
;13432.18865;
;13380.81174;
;13104.14661;
;12962.14211;
;12730.15958;
;12722.28264;
;12609.4047;
;12209.26951;
;11460.88391;
;10786.97988;
;9956.22546;
;9426.499104;
;8792.154253;
;8444.208872;
;8132.720557;
;7999.699827;
;7772.760875;
;7639.390128;
;7602.791886;
;7555.186884;
;7422.315176;
;7327.421694;
;7219.536566;
;7076.771732;
;6922.038033;
;6837.025136;
;6818.274778;
;6766.092864;
;6717.962974;
;6640.15146;
;6530.256492;
;6377.576352;
;6275.225871;
;6243.272816;
;6166.935261;
;6021.924234;
;5897.690696;
;5825.654878;
;5796.456774;
;5698.996257;
;5637.085321;
;5595.561735;
;5522.745145;
;5523.399302;
;5513.004388;
;5496.412934;
;5445.22789;
;5428.424165;
;5391.973968;
;5375.603875;
;5421.00988;
;5397.674425;
;5413.66581;
;5421.205771;
;5419.779824;
;5388.271467;
;5415.490229;
;5478.93466;
;5573.200447;
;5597.579545;
;5824.462216;
;6022.316079;
;6265.691193;
;6609.680966;
;7338.491622;
;7935.288325;
;8425.472549;
;8846.449131;
;9689.295061;
;10339.61486;
;11229.29732;
;11932.74247;
;12494.29366;
;12742.41881;
;12995.98701;
;13128.9073;
;13133.04162;
;13195.36403;
;12798.10571;
;12931.98504;
;12973.65225;
;13209.21355;
;13396.16042;
;13544.30148;
;13537.32968;
;13617.55189;
;13719.17065;
;13543.29152;
;13053.40608;
;12872.03449;
;12648.97287;
;12676.0546;
;13069.22482;
;13407.6961;
;13446.91509;
;13437.57307;
;13355.57081;
;13230.93401;
;12969.53349;
;12869.51372;
;12618.51689;
;12618.40622;
;12451.83738;
;12073.74826;
;11409.07016;
;10735.69986;
;9879.970538;
;9428.411958;
;8822.261306;
;8494.95829;
;8165.949566;
;7998.396233;
;7780.527131;
;7678.306754;
;7554.156679;
;7500.428477;
;7377.039721;
;7308.963445;
;7256.567057;
;7167.865424;
;7003.185504;
;6981.003737;
;6954.221264;
;6889.094596;
;6794.307605;
;6678.862311;
;6592.540917;
;6449.926291;
;6329.455212;
;6283.212245;
;6205.214045;
;6050.324695;
;5935.09796;
;5845.44806;
;5778.778484;
;5679.204643;
;5657.874438;
;5592.091778;
;5582.478985;
;5523.002618;
;5488.226037;
;5436.661699;
;5447.58193;
;5437.330529;
;5390.2159;
;5388.220498;
;5397.676908;
;5367.825692;
;5361.978378;
;5359.349419;
;5365.11769;
;5379.871065;
;5377.038846;
;5423.609916;
;5505.521796;
;5574.219154;
;5760.202409;
;5982.122092;
;6263.318966;
;6536.259204;
;7163.313267;
;7765.160704;
;8154.17849;
;8643.631126;
;9349.878221;
;9959.433577;
;10747.13942;
;11321.46771;
;11702.50085;
;12020.70342;
;12233.65582;
;12395.06499;
;12319.10072;
;12272.12154;
;11965.82709;
;12077.34805;
;12035.92472;
;12389.33287;
;12577.4595;
;12597.81186;
;12509.65957;
;12489.88723;
;12496.36241;
;12384.47483;
;12051.76624;
;11773.22833;
;11452.50277;
;11464.62062;
;11756.37697;
;11806.64786;
;11845.06118;
;11623.84805;
;11441.93203;
;11323.77281;
;11093.51138;
;10813.60787;
;10480.24889;
;10260.20746;
;10012.74816;
;9715.621927;
;9227.724313;
;8801.891626;
;8284.92277;
;7978.346958;
;7634.375053;
;7413.85908;
;7195.505645;
;7010.312145;
;6831.284815;
;6662.055247;
;6626.244958;
;6614.866074;
;6488.003447;
;6367.565135;
;6286.191685;
;6240.867846;
;6121.177999;
;6056.922927;
;6044.598355;
;5963.043487;
;5874.344267;
;5727.55867;
;5690.270105;
;5609.289245;
;5498.046991;
;5432.993788;
;5394.252752;
;5289.727148;
;5178.698408;
;5098.373893;
;5023.504065;
;4956.606277;
;4931.365554;
;4870.534219;
;4832.78682;
;4798.113062;
;4768.07372;
;4754.446813;
;4648.981042;
;4597.447869;
;4594.649711;
;4570.825946;
;4559.329054;
;4544.036276;
;4497.383846;
;4467.173241;
;4467.068051;
;4438.440335;
;4420.876846;
;4437.264955;
;4416.963195;
;4400.349329;
;4400.920144;
;4425.665094;
;4405.796007;
;4513.969152;
;4613.988773;
;4652.462999;
;4700.8236;
;4729.767381;
;4782.116798;
;4800.485951;
;4881.822522;
;4929.304047;
;4958.920174;
;4955.610565;
;5008.485894;
;5044.839223;
;5002.839152;
;5029.074633;
;5061.240836;
;5091.543687;
;5070.144124;
;5126.791151;
;5175.280622;
;5150.343532;
;5083.346997;
;5091.431362;
;5027.008419;
;4951.25172;
;4876.430888;
;4863.810515;
;4770.384061;
;4758.510525;
;4732.764868;
;4731.147063;
;4683.187734;
;4681.364258;
;4660.690274;
;4643.386674;
;4615.145941;
;4582.685703;
;4547.36446;
;4525.95468;
;4537.752529;
;4497.225645;
;4510.178269;
;4490.266029;
;4452.174763;
;4444.66106;
;4420.169936;
;4361.807562;
;4322.901666;
;4316.142668;
;4277.991527;
;4261.704564;
;4248.260121;
;4225.328761;
;4223.062627;
;4214.372511;
;4222.604409;
;4193.298538;
;4172.126068;
;4179.937782;
;4188.737085;
;4164.85663;
;4179.963042;
;4168.562809;
;4133.44784;
;4090.3235;
;4037.504038;
;4064.290019;
;4099.793072;
;4035.977271;
;4026.1954;
;4027.009979;
;3999.617395;
;3950.907265;
;3938.982938;
;3945.562215;
;3946.805435;
;3931.406502;
;3916.18366;
;3902.978566;
;3898.018875;
;3875.955021;
;3884.669676;
;3896.858495;
;3875.030342;
;3843.412415;
;3841.436786;
;3825.209968;
;3823.869052;
;3815.906931;
;3837.420055;
;3832.05827;
;3839.901334;
;3824.692793;
;3807.255063;
;3837.69599;
